map_name,source,n_neighbours_50m,n_neighbours_100m
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,2
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,1,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,1,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,1,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,2
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,2
K-35-063-2_Chirpan_4326,student,0,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,1,1
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,student,0,0
K-35-063-2_Chirpan_4326,reviewer_phantom,1,1
K-35-063-2_Chirpan_4326,reviewer_phantom,1,1
K-35-063-2_Chirpan_4326,reviewer_phantom,0,0
K-35-063-2_Chirpan_4326,reviewer_phantom,0,0
K-35-063-2_Chirpan_4326,reviewer_phantom,1,1
K-35-063-2_Chirpan_4326,reviewer_phantom,1,1
K-35-063-2_Chirpan_4326,reviewer_phantom,1,1
K-35-063-2_Chirpan_4326,reviewer_phantom,1,1
K-35-063-2_Chirpan_4326,reviewer_phantom,1,2
K-35-063-2_Chirpan_4326,reviewer_phantom,1,1
K-35-063-2_Chirpan_4326,reviewer_phantom,1,1
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,1
K-35-063-3_Tatarevo_4326,student,0,1
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,1,1
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,1,1
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,1,1
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,1
K-35-063-3_Tatarevo_4326,student,0,1
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,1,1
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,student,0,0
K-35-063-3_Tatarevo_4326,reviewer_phantom,1,1
K-35-063-3_Tatarevo_4326,reviewer_phantom,0,0
K-35-063-3_Tatarevo_4326,reviewer_phantom,0,0
K-35-063-3_Tatarevo_4326,reviewer_phantom,0,0
K-35-063-3_Tatarevo_4326,reviewer_phantom,1,1
K-35-063-3_Tatarevo_4326,reviewer_phantom,0,0
K-35-063-3_Tatarevo_4326,reviewer_phantom,1,1
K-35-063-3_Tatarevo_4326,reviewer_phantom,1,1
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,1,1
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,1,1
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,1
K-35-063-4_Skobelevo_4326,student,0,1
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,1
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,1
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,1
K-35-063-4_Skobelevo_4326,student,0,1
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,1
K-35-063-4_Skobelevo_4326,student,0,1
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,1
K-35-063-4_Skobelevo_4326,student,0,1
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,1,1
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,1,2
K-35-063-4_Skobelevo_4326,student,0,2
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,student,0,0
K-35-063-4_Skobelevo_4326,reviewer_phantom,0,0
K-35-063-4_Skobelevo_4326,reviewer_phantom,1,1
K-35-063-4_Skobelevo_4326,reviewer_phantom,0,0
K-35-063-4_Skobelevo_4326,reviewer_phantom,1,1
K-35-063-4_Skobelevo_4326,reviewer_phantom,1,2
K-35-063-4_Skobelevo_4326,reviewer_phantom,0,1
K-35-063-4_Skobelevo_4326,reviewer_phantom,0,2
K-35-063-4_Skobelevo_4326,reviewer_phantom,0,1
K-35-063-4_Skobelevo_4326,reviewer_phantom,0,1
K-35-063-4_Skobelevo_4326,reviewer_phantom,0,1
K-35-063-4_Skobelevo_4326,reviewer_phantom,0,0
K-35-063-4_Skobelevo_4326,reviewer_phantom,1,1
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,2
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,1,1
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,2
K-35-064-1_Sredets_4326,student,1,2
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,2
K-35-064-1_Sredets_4326,student,1,2
K-35-064-1_Sredets_4326,student,1,2
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,2
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,1,1
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,1
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,student,0,0
K-35-064-1_Sredets_4326,reviewer_phantom,0,0
K-35-064-1_Sredets_4326,reviewer_phantom,1,1
K-35-064-1_Sredets_4326,reviewer_phantom,0,0
K-35-064-1_Sredets_4326,reviewer_phantom,0,0
K-35-064-1_Sredets_4326,reviewer_phantom,0,0
K-35-064-1_Sredets_4326,reviewer_phantom,1,2
K-35-064-1_Sredets_4326,reviewer_phantom,1,1
K-35-064-1_Sredets_4326,reviewer_phantom,1,1
K-35-064-1_Sredets_4326,reviewer_phantom,0,0
K-35-064-1_Sredets_4326,reviewer_phantom,0,0
K-35-064-1_Sredets_4326,reviewer_phantom,0,0
K-35-064-1_Sredets_4326,reviewer_phantom,0,0
K-35-064-1_Sredets_4326,reviewer_phantom,0,0
K-35-064-1_Sredets_4326,reviewer_phantom,0,1
K-35-064-1_Sredets_4326,reviewer_phantom,1,1
K-35-064-1_Sredets_4326,reviewer_phantom,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,1
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
K-35-064-2_Radnevo_4326,student,0,0
