cell,stride,tile_px,overlap_frac,K,prob_t,min_votes,n_detections,precision,recall,f1,mcc
g384_ov240,144,384,0.625,10,0.75,6,402,0.835820895522388,0.7850467289719626,0.8096385542168675,0.7889273718008326
g384_ov240,144,384,0.625,10,0.75,7,390,0.8589743589743589,0.7827102803738317,0.8190709046454767,0.7739823400126554
g384_ov240,144,384,0.625,10,0.75,8,384,0.8697916666666666,0.780373831775701,0.8226600985221675,0.7739823400126554
g384_ov240,144,384,0.625,10,0.75,9,372,0.8978494623655914,0.780373831775701,0.8350000000000001,0.7787859459382726
g384_ov240,144,384,0.625,10,0.75,10,363,0.9201101928374655,0.780373831775701,0.8445006321112516,0.775082871014798
g384_ov240,144,384,0.625,10,0.8,1,604,0.5513245033112583,0.7780373831775701,0.6453488372093023,0.7764235548330007
g384_ov240,144,384,0.625,10,0.8,2,473,0.6997885835095138,0.7733644859813084,0.7347391786903441,0.7786568799156686
g384_ov240,144,384,0.625,10,0.8,3,435,0.7586206896551724,0.7710280373831776,0.764774044032445,0.7842128366711053
g384_ov240,144,384,0.625,10,0.8,4,415,0.7951807228915663,0.7710280373831776,0.7829181494661922,0.7936665403820272
g384_ov240,144,384,0.625,10,0.8,5,399,0.8270676691729323,0.7710280373831776,0.7980652962515115,0.7899358640137388
g384_ov240,144,384,0.625,10,0.8,6,391,0.8414322250639387,0.7686915887850467,0.8034188034188036,0.7899358640137388
g384_ov240,144,384,0.625,10,0.8,7,380,0.8631578947368421,0.7663551401869159,0.8118811881188119,0.7787859459382726
g384_ov240,144,384,0.625,10,0.8,8,375,0.872,0.764018691588785,0.8144458281444582,0.7787859459382726
g384_ov240,144,384,0.625,10,0.8,9,363,0.9008264462809917,0.764018691588785,0.8268015170670039,0.783615475521878
g384_ov240,144,384,0.625,10,0.8,10,354,0.923728813559322,0.764018691588785,0.8363171355498721,0.7799288466017947
g384_ov240,144,384,0.625,10,0.85,1,603,0.5522388059701493,0.7780373831775701,0.6459747817652765,0.7809613751743295
g384_ov240,144,384,0.625,10,0.85,2,472,0.701271186440678,0.7733644859813084,0.7355555555555555,0.7833079024213783
g384_ov240,144,384,0.625,10,0.85,3,434,0.7603686635944701,0.7710280373831776,0.7656612529002321,0.7889273718008326
g384_ov240,144,384,0.625,10,0.85,4,414,0.7971014492753623,0.7710280373831776,0.7838479809976248,0.7984307358455344
g384_ov240,144,384,0.625,10,0.85,5,398,0.8291457286432161,0.7710280373831776,0.7990314769975787,0.7947163295770714
g384_ov240,144,384,0.625,10,0.85,6,390,0.8435897435897436,0.7686915887850467,0.8044009779951101,0.7947163295770714
g384_ov240,144,384,0.625,10,0.85,7,379,0.8654353562005277,0.7663551401869159,0.8128872366790582,0.783615475521878
g384_ov240,144,384,0.625,10,0.85,8,374,0.8743315508021391,0.764018691588785,0.8154613466334165,0.783615475521878
g384_ov240,144,384,0.625,10,0.85,9,362,0.9033149171270718,0.764018691588785,0.8278481012658228,0.7884713504430801
g384_ov240,144,384,0.625,10,0.85,10,353,0.9263456090651558,0.764018691588785,0.8373879641485276,0.7848014066283332
g384_ov240,144,384,0.625,10,0.9,1,554,0.555956678700361,0.719626168224299,0.6272912423625254,0.7778523764379078
g384_ov240,144,384,0.625,10,0.9,2,430,0.7093023255813954,0.7126168224299065,0.7109557109557111,0.7766947477603513
g384_ov240,144,384,0.625,10,0.9,3,397,0.7682619647355163,0.7126168224299065,0.7393939393939394,0.7739823400126554
g384_ov240,144,384,0.625,10,0.9,4,381,0.800524934383202,0.7126168224299065,0.7540173053152038,0.783615475521878
g384_ov240,144,384,0.625,10,0.9,5,365,0.8356164383561644,0.7126168224299065,0.7692307692307693,0.7799288466017947
g384_ov240,144,384,0.625,10,0.9,6,357,0.8515406162464986,0.7102803738317757,0.7745222929936305,0.7799288466017947
g384_ov240,144,384,0.625,10,0.9,7,346,0.8757225433526011,0.7079439252336449,0.7829457364341086,0.7689079789889651
g384_ov240,144,384,0.625,10,0.9,8,341,0.8826979472140762,0.7032710280373832,0.7828348504551365,0.7689079789889651
g384_ov240,144,384,0.625,10,0.9,9,330,0.9121212121212121,0.7032710280373832,0.7941952506596307,0.7738309208753833
g384_ov240,144,384,0.625,10,0.9,10,322,0.9347826086956522,0.7032710280373832,0.8026666666666666,0.7701867524338109
g384_ov240,144,384,0.625,10,0.95,1,553,0.5551537070524413,0.7172897196261683,0.6258919469928645,0.7740291532898307
g384_ov240,144,384,0.625,10,0.95,2,429,0.7086247086247086,0.7102803738317757,0.7094515752625437,0.7729461203501479
g384_ov240,144,384,0.625,10,0.95,3,396,0.7676767676767676,0.7102803738317757,0.7378640776699028,0.7702630525523863
g384_ov240,144,384,0.625,10,0.95,4,380,0.8,0.7102803738317757,0.7524752475247526,0.7799288466017947
g384_ov240,144,384,0.625,10,0.95,5,364,0.8351648351648352,0.7102803738317757,0.7676767676767676,0.7762488134259523
g384_ov240,144,384,0.625,10,0.95,6,356,0.851123595505618,0.7079439252336449,0.7729591836734694,0.7762488134259523
g384_ov240,144,384,0.625,10,0.95,7,345,0.8753623188405797,0.705607476635514,0.7813712807244503,0.7652469005923367
g384_ov240,144,384,0.625,10,0.95,8,340,0.8823529411764706,0.7009345794392523,0.78125,0.7652469005923367
g384_ov240,144,384,0.625,10,0.95,9,329,0.9118541033434651,0.7009345794392523,0.7926023778071334,0.7701867524338109
g384_ov240,144,384,0.625,10,0.95,10,321,0.9345794392523364,0.7009345794392523,0.8010680907877168,0.7665486870255017
g384_ov240,144,384,0.625,10,0.98,1,433,0.5681293302540416,0.5747663551401869,0.5714285714285714,0.7101341094781017
g384_ov240,144,384,0.625,10,0.98,2,342,0.716374269005848,0.572429906542056,0.6363636363636364,0.7058081233904964
g384_ov240,144,384,0.625,10,0.98,3,318,0.7704402515723271,0.572429906542056,0.6568364611260054,0.7002466534050458
g384_ov240,144,384,0.625,10,0.98,4,305,0.8032786885245902,0.572429906542056,0.6684856753069578,0.7107942035275229
g384_ov240,144,384,0.625,10,0.98,5,292,0.839041095890411,0.572429906542056,0.6805555555555556,0.7072615658541359
g384_ov240,144,384,0.625,10,0.98,6,285,0.856140350877193,0.5700934579439252,0.6844319775596073,0.7072615658541359
g384_ov240,144,384,0.625,10,0.98,7,277,0.8808664259927798,0.5700934579439252,0.6921985815602837,0.6966848351405646
g384_ov240,144,384,0.625,10,0.98,8,272,0.8897058823529411,0.5654205607476636,0.6914285714285715,0.6966848351405646
g384_ov240,144,384,0.625,10,0.98,9,264,0.9166666666666666,0.5654205607476636,0.6994219653179191,0.6966848351405646
g384_ov240,144,384,0.625,10,0.98,10,256,0.9453125,0.5654205607476636,0.7076023391812866,0.6931658619113891
g384_ov240,144,384,0.625,10,1.0,1,431,0.568445475638051,0.572429906542056,0.570430733410943,0.7064848458584907
g384_ov240,144,384,0.625,10,1.0,2,340,0.7176470588235294,0.5700934579439252,0.6354166666666667,0.7022092767868836
g384_ov240,144,384,0.625,10,1.0,3,316,0.7721518987341772,0.5700934579439252,0.6559139784946237,0.6966766950670751
g384_ov240,144,384,0.625,10,1.0,4,303,0.8052805280528053,0.5700934579439252,0.667578659370725,0.7072615658541359
g384_ov240,144,384,0.625,10,1.0,5,290,0.8413793103448276,0.5700934579439252,0.6796657381615597,0.7037325497223769
g384_ov240,144,384,0.625,10,1.0,6,283,0.8586572438162544,0.5677570093457944,0.6835443037974683,0.7037325497223769
g384_ov240,144,384,0.625,10,1.0,7,275,0.8836363636363637,0.5677570093457944,0.6913229018492177,0.6931658619113891
g384_ov240,144,384,0.625,10,1.0,8,270,0.8925925925925926,0.5630841121495327,0.6905444126074498,0.6931658619113891
g384_ov240,144,384,0.625,10,1.0,9,263,0.9163498098859315,0.5630841121495327,0.6975397973950795,0.6931658619113891
g384_ov240,144,384,0.625,10,1.0,10,255,0.9450980392156862,0.5630841121495327,0.705710102489019,0.6896499605850278
