item_id,current_queue_index,reasons,verdict,displacement_m,n_candidates_in_range,n_marks_sharing_partner,marked_at
corrected_student:1621,622,partner_ambiguity,same_as_neighbour,18.76629091595104,2.0,,2026-08-05T23:58:35.715547+00:00
corrected_student:1870,634,partner_ambiguity+double_claim,same_as_neighbour,3.6353176974169306,3.0,2.0,2026-08-05T23:59:52.972892+00:00
corrected_student:1871,635,partner_ambiguity+double_claim,same_as_neighbour,9.985277179864251,2.0,2.0,2026-08-06T00:00:05.266104+00:00
corrected_student:2029,642,partner_ambiguity,same_as_neighbour,10.246412039684204,3.0,,2026-08-06T00:00:40.345970+00:00
corrected_student:2038,644,partner_ambiguity,same_as_neighbour,4.366945408963431,2.0,,2026-08-06T00:00:56.562698+00:00
corrected_student:2073,645,partner_ambiguity,same_as_neighbour,10.781212908279796,2.0,,2026-08-06T00:01:06.297460+00:00
corrected_student:2087,646,partner_ambiguity,same_as_neighbour,23.27274140843852,2.0,,2026-08-06T00:01:14.623525+00:00
corrected_student:2144,650,partner_ambiguity,same_as_neighbour,6.911241446114351,2.0,,2026-08-06T00:01:54.677556+00:00
corrected_student:2204,656,partner_ambiguity,same_as_neighbour,3.3747181675354105,2.0,,2026-08-06T00:02:53.333930+00:00
corrected_student:2208,657,partner_ambiguity,same_as_neighbour,12.590097952452735,2.0,,2026-08-06T00:03:05.575203+00:00
corrected_student:2321,664,partner_ambiguity,same_as_neighbour,6.747006767627828,2.0,,2026-08-06T00:03:53.706692+00:00
corrected_student:2338,666,partner_ambiguity,same_as_neighbour,13.952289067670566,2.0,,2026-08-06T00:04:02.366703+00:00
corrected_student:2384,667,partner_ambiguity,same_as_neighbour,10.927416916592785,2.0,,2026-08-06T00:04:18.049545+00:00
corrected_student:2475,674,jitter_precision,distinct,24.378773976575907,,,2026-08-06T02:07:00.132416+00:00
corrected_student:2503,676,partner_ambiguity,same_as_neighbour,21.250247635471705,3.0,,2026-08-06T02:07:58.610684+00:00
corrected_student:2517,678,partner_ambiguity,same_as_neighbour,10.708951377299824,2.0,,2026-08-06T02:08:28.384443+00:00
corrected_student:2724,685,partner_ambiguity,same_as_neighbour,6.879562360480622,2.0,,2026-08-06T03:08:34.992302+00:00
corrected_student:2839,692,partner_ambiguity,same_as_neighbour,19.732778523371607,2.0,,2026-08-06T03:10:23.376066+00:00
