queue_index,item_type,source_layer,source_index,candidate_id,map_name,buffer_metres,x,y,n_partners_within_threshold,nearest_partner_m,nearest_partner_layer,student_map_symbol,student_feature_type,student_reviewed_subtype
806,student_conflation,corrected_student,864,,,,444507.74235884845,4693679.630434995,1,39.948221194797654,promoted_phantom,Hairy brown circle,Mound,
807,student_conflation,corrected_student,876,,,,457419.6764105171,4690335.745088367,1,24.25566873526705,promoted_phantom,Hairy black triangle with a dot inside,Mound,
808,jitter_sample,corrected_student,899,,,,445291.2893516435,4688902.8618108835,0,449.5053493042998,promoted_phantom,Hairy brown circle,Mound,
809,jitter_sample,corrected_student,941,,,,467404.93075372634,4720797.8818512345,0,388.23656406885846,promoted_phantom,Hairy brown circle,Mound,
810,student_conflation,corrected_student,967,,,,465606.50545698474,4715823.3584176805,1,17.620868571702562,promoted_phantom,Hairy brown circle,Mound,
811,student_conflation,corrected_student,973,,,,470716.34246041224,4713672.371340414,1,45.901601997794266,promoted_phantom,Hairy black triangle with a dot inside,Mound,
812,jitter_sample,corrected_student,987,,,,458969.38119595556,4711117.842044836,0,1526.8843573543718,promoted_phantom,Hairy brown circle,Surface feature,
813,student_conflation,corrected_student,1003,,,,467198.22783496854,4706906.386571043,1,23.75274212406453,promoted_phantom,Hairy brown circle,Mound,
814,student_conflation,corrected_student,1011,,,,473851.60057500115,4722508.685436002,1,49.470679832484684,promoted_phantom,Hairy brown circle,Mound,
815,merge_site,corrected_student,1031,,,,487883.3709,4720959.6124,0,4173.135886231488,promoted_phantom,Hairy brown circle,Mound,burial_mound
816,jitter_sample,corrected_student,1033,,,,479796.4761713524,4721820.98462473,0,1138.4356448211597,promoted_phantom,Hairy brown circle,Mound,
817,jitter_sample,corrected_student,1037,,,,480761.25580108253,4706038.656520304,0,566.8448355137491,promoted_phantom,Hairy brown circle,Mound,
818,student_conflation,corrected_student,1047,,,,481187.15409478743,4722063.18539323,1,47.88552832362852,promoted_phantom,Hairy brown circle,Mound,
819,student_conflation,corrected_student,1062,,,,482825.73815549974,4716849.38972481,1,35.56681493272489,promoted_phantom,Hairy brown circle,Mound,
820,student_conflation,corrected_student,1064,,,,482872.0915981385,4723111.971571205,1,42.12531110351438,promoted_phantom,Hairy brown circle,Mound,
821,jitter_sample,corrected_student,1074,,,,486095.5964713517,4712027.317609711,0,1501.4063512450505,promoted_phantom,Hairy brown circle,Mound,
822,student_conflation,corrected_student,1076,,,,486330.46765828243,4713500.029734505,1,45.23231157250589,promoted_phantom,Hairy brown circle,Mound,
823,jitter_sample,corrected_student,1102,,,,489604.93539861025,4716336.543254715,0,901.1101003241486,promoted_phantom,Hairy black triangle with a dot inside,Mound,
824,student_conflation,corrected_student,1114,,,,491770.90370255127,4718747.553153272,1,25.980075219450082,promoted_phantom,Hairy brown circle,Mound,
825,student_conflation,corrected_student,1119,,,,492792.3874309334,4708462.5129828295,1,46.890411779167266,promoted_phantom,Hairy brown circle,Mound,
826,student_conflation,corrected_student,1140,,,,497963.9884215636,4723271.416554311,1,22.21658061569965,promoted_phantom,Other (describe in annotation) (hairy black circle),Mound,
827,merge_site,corrected_student,1150,,,,476733.2113,4691544.2146,0,4601.572615211923,promoted_phantom,Hairy brown circle,Mound,burial_mound
828,merge_site,corrected_student,1151,,,,477007.2313,4691413.8576,0,4821.524994766547,promoted_phantom,Hairy brown circle,Mound,burial_mound
829,jitter_sample,corrected_student,1165,,,,465340.6002697081,4699647.488938014,0,1425.6828572780219,promoted_phantom,Hairy brown circle,Mound,
830,jitter_sample,corrected_student,1174,,,,475568.4849310937,4696980.372426662,0,894.070724418794,promoted_phantom,Hairy brown circle,Mound,
831,student_conflation,corrected_student,1226,,,,476295.2057389981,4696492.9315390065,1,38.93002567215628,promoted_phantom,Hairy brown circle,Mound,
832,student_conflation,corrected_student,1242,,,,465543.80138999835,4691194.119200996,1,33.252832411314124,promoted_phantom,Hairy brown circle,Mound,
833,jitter_sample,corrected_student,1243,,,,475016.06130199716,4691210.315917997,0,2882.2707082614274,promoted_phantom,Hairy brown circle,Mound,
834,student_conflation,corrected_student,1268,,,,486230.9394417428,4703080.735109938,2,12.388935713789138,promoted_phantom,Hairy brown circle,Mound,
835,jitter_sample,corrected_student,1279,,,,491140.5649997175,4702295.717520091,0,3499.010757291795,promoted_phantom,Hairy brown circle,Mound,
836,student_conflation,corrected_student,1325,,,,499547.4443691931,4696072.896273218,1,30.146878668103167,promoted_phantom,Hairy brown circle,Mound,
837,student_conflation,corrected_student,1352,,,,495981.9540159631,4691680.909855704,1,30.300127455011797,promoted_phantom,Hairy brown circle,Mound,
838,student_conflation,corrected_student,1369,,,,520046.76061145234,4723572.014851024,1,40.88023335279759,promoted_phantom,Hairy brown circle,Mound,
839,student_conflation,corrected_student,1452,,,,499923.1606689927,4708641.0218153875,1,39.74905881115447,promoted_phantom,Hairy brown circle,Mound,
840,student_conflation,corrected_student,1472,,,,517705.9967780579,4706940.862920849,1,29.710682427369523,promoted_phantom,Hairy brown circle,Mound,
841,student_conflation,corrected_student,1611,,,,501975.1997313273,4696705.3111508405,1,42.91159739688695,promoted_phantom,Hairy brown circle,Mound,
842,student_conflation,corrected_student,1620,,,,510012.8411062785,4694877.824691104,1,36.174264675450054,promoted_phantom,Hairy brown circle,Mound,
843,student_conflation,corrected_student,1621,,,,509361.8064575481,4694991.838094946,1,48.61054511175753,promoted_phantom,Hairy brown circle,Mound,
844,jitter_sample,corrected_student,1636,,,,518654.8914106746,4693409.668293472,0,3501.827002866675,promoted_phantom,Hairy brown circle,Mound,
845,jitter_sample,corrected_student,1707,,,,534557.5318307799,4694139.371864632,0,1990.5207968293316,promoted_phantom,Hairy brown circle,Mound,
846,student_conflation,corrected_student,1721,,,,535551.7378917459,4692418.091662351,1,31.076709369505593,promoted_phantom,Hairy brown circle,Mound,
847,student_conflation,corrected_student,1760,,,,544943.3642047975,4698760.814310385,1,29.34334247767121,promoted_phantom,Hairy black square with a dot inside,Mound,
848,merge_site,corrected_student,1761,,,,327611.0591,4661900.4521,0,3170.301965641294,promoted_phantom,Hairy black diamond with a dot inside,Mound,bench_mark_on_mound
849,jitter_sample,corrected_student,1807,,,,318614.9949920031,4655531.721923463,0,2257.897208684763,promoted_phantom,Hairy black triangle with a dot inside,Mound,
850,student_conflation,corrected_student,1867,,,,355768.7150473251,4683795.845127915,1,32.95604095177397,promoted_phantom,Hairy brown circle,Mound,
851,student_conflation,corrected_student,1868,,,,355896.89301390236,4683611.151144397,1,5.9870580225141685,promoted_phantom,Hairy brown circle,Mound,
852,student_conflation,corrected_student,1881,,,,347508.15807439096,4669805.4919132,2,5.050156847813715,promoted_phantom,Hairy brown circle,Mound,
853,student_conflation,corrected_student,1883,,,,349042.87339707627,4669615.121562755,1,5.616258036927859,promoted_phantom,Hairy black diamond with a dot inside,Mound,
854,student_conflation,corrected_student,1884,,,,351897.3743357691,4669751.171886278,1,14.353722349238167,promoted_phantom,Hairy brown circle,Mound,
855,student_conflation,corrected_student,1887,,,,353146.5629578489,4669433.738086567,1,3.21230513802052,promoted_phantom,Hairy brown circle,Mound,
856,student_conflation,corrected_student,1947,,,,342879.37156813475,4677227.265944287,1,27.494886219110388,promoted_phantom,Hairy brown circle,Mound,
857,jitter_sample,corrected_student,2022,,,,336030.5919938632,4673754.000698654,0,960.2183192421331,promoted_phantom,Hairy brown circle,Mound,
858,student_conflation,corrected_student,2038,,,,354051.48825602257,4671947.177736712,1,37.04165707788672,promoted_phantom,Hairy brown circle,Mound,
859,student_conflation,corrected_student,2075,,,,347800.78053060744,4670460.127145387,1,30.159001135211515,promoted_phantom,Hairy black diamond with a dot inside,Mound,
860,student_pair,corrected_student,2138,,,,360553.1501836681,4683579.2802978065,1,3003.361763803779,promoted_phantom,Hairy brown circle,Mound,
861,student_pair,corrected_student,2139,,,,360528.79563003755,4683535.834297574,1,2994.085017109286,promoted_phantom,Hairy brown circle,Mound,
862,student_conflation,corrected_student,2163,,,,371040.43307024526,4680059.155390733,1,11.98975720396699,promoted_phantom,Hairy brown circle,Mound,
863,jitter_sample,corrected_student,2181,,,,362857.3407689153,4681476.523700139,0,154.4636684741103,promoted_phantom,Hairy brown circle,Mound,
864,student_conflation,corrected_student,2196,,,,376355.54957283346,4686317.123445552,1,13.88271629739266,promoted_phantom,Hairy black triangle with a dot inside,Mound,
865,student_conflation,corrected_student,2199,,,,376221.9795099227,4681576.010516552,1,4.572319909509894,promoted_phantom,Hairy black triangle with a dot inside,Mound,
866,student_conflation,corrected_student,2200,,,,376282.3608921643,4681235.48370319,1,13.729578164082135,promoted_phantom,Hairy brown circle,Mound,
867,student_conflation,corrected_student,2201,,,,376318.9381449601,4680726.377286168,1,9.342962666018403,promoted_phantom,Hairy brown circle,Mound,
868,student_conflation,corrected_student,2204,,,,369450.4219862779,4678475.885230752,2,18.83489498895124,promoted_phantom,Hairy brown circle,Mound,
869,student_conflation,corrected_student,2262,,,,356769.6897378992,4673538.875528276,1,15.361178726114783,promoted_phantom,Hairy brown circle,Mound,
870,student_conflation,corrected_student,2269,,,,361057.47370902274,4671497.402673689,1,24.613934980407834,promoted_phantom,Hairy brown circle,Mound,
871,jitter_sample,corrected_student,2281,,,,343418.28311165434,4668859.297272732,0,3594.2093747519198,promoted_phantom,Hairy brown circle,Mound,
872,student_conflation,corrected_student,2282,,,,337070.7874514737,4668710.607347161,1,30.562941790397133,promoted_phantom,Hairy brown circle,Mound,
873,jitter_sample,corrected_student,2301,,,,339489.73979717575,4665734.915448272,0,3569.158742094971,promoted_phantom,Hairy black triangle with a dot inside,Mound,
874,student_conflation,corrected_student,2321,,,,335642.1937484209,4662241.805175376,1,36.067927978015845,promoted_phantom,Hairy brown circle,Mound,
875,jitter_sample,corrected_student,2331,,,,339535.61864024895,4660642.22386071,0,1359.2566876510084,promoted_phantom,Hairy black triangle with a dot inside,Mound,
876,student_conflation,corrected_student,2333,,,,338255.08797797275,4660270.4052944,1,31.852430066290307,promoted_phantom,Hairy brown circle,Mound,
877,student_conflation,corrected_student,2338,,,,351536.73474013014,4658498.456227996,1,30.94021692541918,promoted_phantom,Hairy brown circle,Mound,
878,jitter_sample,corrected_student,2356,,,,336792.376380899,4655830.410308912,0,2188.161193425186,promoted_phantom,Hairy brown circle,Mound,
879,jitter_sample,corrected_student,2367,,,,341228.64582299883,4653547.684401492,0,2441.238230989269,promoted_phantom,Hairy brown circle,Mound,
880,student_conflation,corrected_student,2384,,,,335227.53723096405,4651734.277058464,1,43.506222852776226,promoted_phantom,Hairy brown circle,Mound,
881,student_conflation,corrected_student,2392,,,,342388.7282054421,4651387.5360979615,1,22.09597942103161,promoted_phantom,Hairy black square with a dot inside,Mound,
882,student_conflation,corrected_student,2393,,,,345834.7254322479,4651122.123121698,1,7.051905564709395,promoted_phantom,Hairy brown circle,Mound,
883,student_conflation,corrected_student,2394,,,,350165.1314019031,4651154.498084531,1,19.906397910975983,promoted_phantom,Hairy black square with a dot inside,Mound,
884,student_conflation,corrected_student,2395,,,,352398.1202204479,4651227.743461897,1,20.132472009039738,promoted_phantom,Hairy black square with a dot inside,Mound,
885,merge_site,corrected_student,2396,,,,365768.578,4650868.109,0,1277.4868602205743,promoted_phantom,Hairy brown circle,Other,burial_mound
886,student_conflation+merge_site,corrected_student,2397,,,,370786.8621,4650571.8611,1,10.189385287761485,promoted_phantom,Hairy black square with a dot inside,Other,bench_mark_on_mound
887,student_conflation,corrected_student,2398,,,,375871.2316764892,4659308.9883119315,1,15.932224193843208,promoted_phantom,Hairy black diamond with a dot inside,Mound,
888,student_conflation,corrected_student,2399,,,,375857.99866426847,4659177.246817102,1,9.132467943239625,promoted_phantom,Hairy brown circle,Mound,
889,jitter_sample,corrected_student,2416,,,,359621.27373503166,4666800.888290743,0,2166.1719601090103,promoted_phantom,Hairy brown circle,Mound,
890,jitter_sample,corrected_student,2472,,,,357585.29120060964,4660769.683431432,0,2818.290263022507,promoted_phantom,Hairy black triangle with a dot inside,Mound,
891,student_conflation,corrected_student,2474,,,,363588.2544343605,4659874.0027113315,1,43.43078807209467,promoted_phantom,Hairy brown circle,Mound,
892,jitter_sample,corrected_student,2481,,,,365803.0086881207,4657083.943190898,0,1174.6183112086785,promoted_phantom,Hairy black triangle with a dot inside,Mound,
893,student_conflation,corrected_student,2482,,,,364778.7690868289,4657680.638634884,1,33.35075509150845,promoted_phantom,Hairy brown circle,Mound,
894,jitter_sample,corrected_student,2496,,,,366619.70864412386,4652558.434541306,0,2851.0586000068743,promoted_phantom,Hairy brown circle,Mound,
895,student_conflation,corrected_student,2502,,,,370037.436816001,4651426.909229182,1,21.12745039759424,promoted_phantom,Hairy black diamond with a dot inside,Mound,
896,student_conflation,corrected_student,2560,,,,380711.4781533209,4674442.204196121,1,45.77581183894111,promoted_phantom,Hairy brown circle,Mound,
897,jitter_sample,corrected_student,2599,,,,387045.1313145719,4676956.687397869,0,1338.3769541851402,promoted_phantom,Hairy black diamond with a dot inside,Mound,
898,student_pair,corrected_student,2601,,,,386201.270538668,4677202.389926943,1,535.6188534183195,promoted_phantom,Hairy brown circle,Mound,
899,student_pair,corrected_student,2602,,,,386194.2596753262,4677247.219580003,1,502.38010069395114,promoted_phantom,Hairy brown circle,Mound,
900,jitter_sample,corrected_student,2609,,,,388931.72888935736,4673835.228194173,0,1864.651808816099,promoted_phantom,Hairy brown circle,Mound,
901,merge_site,corrected_student,2634,,,,412437.8847,4681935.4285,0,2043.383060532986,promoted_phantom,Hairy black diamond with a dot inside,Mound,bench_mark_on_mound
902,jitter_sample,corrected_student,2659,,,,416929.949092591,4678671.584673513,0,2960.625871339698,promoted_phantom,Hairy brown circle,Mound,
903,student_conflation,corrected_student,2695,,,,396594.3761490977,4662682.914995539,1,9.549688503770904,promoted_phantom,Hairy brown circle,Mound,
904,student_conflation,corrected_student,2696,,,,396613.2709223284,4651133.517117154,1,24.87329174993878,promoted_phantom,Hairy brown circle,Mound,
905,jitter_sample,corrected_student,2720,,,,392488.97586171795,4663851.742503363,0,3654.3178072493024,promoted_phantom,Hairy brown circle,Mound,
906,student_conflation+student_pair,corrected_student,2724,,,,396479.50397316855,4662766.35934159,2,44.91902612084466,promoted_phantom,Hairy brown circle,Mound,
907,jitter_sample,corrected_student,2745,,,,384061.92154487345,4659143.368184353,0,1997.6269170983292,promoted_phantom,Hairy brown circle,Mound,
908,jitter_sample,corrected_student,2756,,,,389730.3069749852,4657281.2483085515,0,3830.5621248925904,promoted_phantom,Hairy brown circle,Mound,
909,jitter_sample,corrected_student,2774,,,,376043.4401689529,4651978.225011412,0,1992.9409622857745,promoted_phantom,Hairy brown circle,Mound,
910,jitter_sample,corrected_student,2777,,,,385585.51305478334,4651642.67582608,0,1796.1677962129613,promoted_phantom,Hairy brown circle,Mound,
911,student_conflation,corrected_student,2790,,,,377505.44455577945,4650615.556345174,1,24.686516277848057,promoted_phantom,Hairy brown circle,Mound,
912,student_conflation,corrected_student,2791,,,,383401.917435849,4650371.204768399,1,11.806909957341393,promoted_phantom,Hairy brown circle,Mound,
913,student_conflation,corrected_student,2792,,,,386889.5834353054,4650411.66659211,1,3.1056964557466955,promoted_phantom,Hairy brown circle,Mound,
914,student_conflation,corrected_student,2839,,,,409863.8627707702,4650511.313589642,1,39.50714945081997,promoted_phantom,Hairy brown circle,Mound,
915,jitter_sample,corrected_student,2857,,,,412566.32895260555,4665015.968020232,0,3898.585121288118,promoted_phantom,Hairy brown circle,Mound,
916,merge_site,corrected_student,2869,,,,419731.592,4673379.7507,0,4747.155612542351,promoted_phantom,Hairy black diamond with a dot inside,Mound,bench_mark_on_mound
917,jitter_sample,corrected_student,2940,,,,425823.86773080216,4675153.894397423,0,3361.590378448306,promoted_phantom,Hairy black diamond with a dot inside,Mound,
918,jitter_sample,corrected_student,2965,,,,424410.7186459144,4671651.406032719,0,6642.062681660129,promoted_phantom,Hairy brown circle,Mound,
919,jitter_sample,corrected_student,3077,,,,427345.9931054993,4667175.351221784,0,3101.4390624318685,promoted_phantom,Hairy black diamond with a dot inside,Mound,
920,jitter_sample,corrected_student,3096,,,,429120.7675667751,4664536.459958387,0,136.87406621056036,promoted_phantom,Hairy brown circle,Mound,
921,student_conflation,corrected_student,3144,,,,435365.635349385,4649864.639425349,1,21.690523811243366,promoted_phantom,Hairy brown circle,Mound,
922,jitter_sample,corrected_student,3160,,,,455444.32957438927,4663251.66547062,0,4305.148576298525,promoted_phantom,Hairy brown circle,Mound,
923,jitter_sample,corrected_student,3163,,,,457552.86909719306,4660847.888640216,0,1135.263683899867,promoted_phantom,Hairy brown circle,Mound,
924,student_conflation,corrected_student,3195,,,,462650.0478428053,4685028.239244899,1,25.40755247223443,promoted_phantom,Hairy brown circle,Mound,
925,jitter_sample,corrected_student,3218,,,,467833.8180017414,4681073.634900596,0,531.9155875565642,promoted_phantom,Hairy brown circle,Mound,
926,student_conflation,corrected_student,3275,,,,473681.56797192927,4679927.846839705,1,23.126482463700036,promoted_phantom,Hairy brown circle,Mound,
927,jitter_sample,corrected_student,3285,,,,473952.49401117506,4679569.536052813,0,472.3307846568385,promoted_phantom,Hairy brown circle,Mound,
928,jitter_sample,corrected_student,3312,,,,476844.3911392775,4684611.058593905,0,582.5741600560331,promoted_phantom,Hairy brown circle,Mound,
929,jitter_sample,corrected_student,3344,,,,460414.8927719973,4677940.1684470065,0,4342.839871132075,promoted_phantom,Hairy brown circle,Mound,
930,student_conflation,corrected_student,3371,,,,485520.74784484756,4684914.817489328,1,37.256337009160056,promoted_phantom,Hairy brown circle,Mound,
931,jitter_sample,corrected_student,3383,,,,487543.00995747355,4678340.726692544,0,55.23068693766783,promoted_phantom,Hairy brown circle,Mound,
932,student_conflation,corrected_student,3403,,,,496538.4407385288,4674721.395333167,1,44.78030043912302,promoted_phantom,Hairy black diamond with a dot inside,Mound,
933,jitter_sample,corrected_student,3439,,,,473756.82884599594,4667825.042502552,0,3231.8371108794054,promoted_phantom,Hairy brown circle,Mound,
934,jitter_sample,corrected_student,3441,,,,474792.86247714295,4666104.504908808,0,3079.1990616525377,promoted_phantom,Hairy brown circle,Mound,
935,jitter_sample,corrected_student,3448,,,,473244.6440935542,4664361.930128861,0,2337.5476485501226,promoted_phantom,Hairy brown circle,Mound,
936,student_conflation,corrected_student,3459,,,,463762.5100950841,4664361.034245294,1,28.23539532889213,promoted_phantom,Hairy brown circle,Mound,
937,jitter_sample,corrected_student,3462,,,,462300.08225516113,4665606.624875512,0,1892.8405652937538,promoted_phantom,Hairy black diamond with a dot inside,Mound,
938,jitter_sample,corrected_student,3493,,,,470645.1384024208,4659465.727710128,0,2983.801703251286,promoted_phantom,Hairy brown circle,Mound,
939,jitter_sample,corrected_student,3513,,,,466795.5744378304,4655819.625053664,0,531.4913328321344,promoted_phantom,Hairy black triangle with a dot inside,Mound,
940,jitter_sample,corrected_student,3526,,,,461384.8820796488,4653419.190212996,0,2637.31865381172,promoted_phantom,Hairy brown circle,Mound,
941,student_conflation,corrected_student,3553,,,,480932.63631462737,4665217.782434613,1,27.47068101344122,promoted_phantom,Hairy brown circle,Mound,
942,student_conflation,corrected_student,3601,,,,480877.21481226635,4651275.21707863,1,41.40149274482452,promoted_phantom,Hairy brown circle,Mound,
943,student_conflation,corrected_student,3602,,,,480284.71871345583,4651323.046595689,1,35.711700464055724,promoted_phantom,Hairy brown circle,Mound,
944,merge_site,corrected_student,3660,,,,530850.8285,4672676.4954,0,2625.232854644197,promoted_phantom,Hairy brown circle,Mound,burial_mound
945,student_conflation,corrected_student,3670,,,,528950.8922326328,4683496.660592685,1,34.50459928219661,promoted_phantom,Hairy brown circle,Mound,
946,student_conflation,corrected_student,3671,,,,528903.5321435011,4683673.826706124,1,44.76827003211715,promoted_phantom,Hairy brown circle,Mound,
947,jitter_sample,corrected_student,3684,,,,530847.514103612,4679597.751702946,0,2991.9900264684775,promoted_phantom,Hairy black diamond with a dot inside,Mound,
948,jitter_sample,corrected_student,3696,,,,528265.5935810419,4676012.736250491,0,2777.9039480278752,promoted_phantom,Hairy brown circle,Mound,
949,student_conflation,corrected_student,3722,,,,534611.9462197573,4671546.743844875,1,34.80193213819855,promoted_phantom,Hairy brown circle,Mound,
950,student_conflation,corrected_student,3744,,,,528910.7869345117,4670925.620215054,1,14.682269526511952,promoted_phantom,Hairy black diamond with a dot inside,Mound,
951,jitter_sample,corrected_student,3777,,,,516619.6051254579,4666681.262109906,0,190.14167681248819,promoted_phantom,Hairy brown circle,Mound,
952,student_conflation,corrected_student,3778,,,,516739.2547873366,4666779.4013195215,1,48.894604356639526,promoted_phantom,Hairy brown circle,Mound,
953,student_conflation,corrected_student,3788,,,,503483.42659320444,4664572.356755323,1,26.298052315431487,promoted_phantom,Hairy brown circle,Mound,
954,jitter_sample,corrected_student,3789,,,,507665.8694077687,4664197.838494982,0,2389.7001325617853,promoted_phantom,Hairy black triangle with a dot inside,Mound,
955,jitter_sample,corrected_student,3794,,,,511458.3797336761,4664540.614262719,0,1426.1963490453886,promoted_phantom,Hairy brown circle,Mound,
956,student_conflation,corrected_student,3796,,,,513104.748579095,4664873.446796454,1,30.663408432287437,promoted_phantom,Hairy brown circle,Mound,
957,student_conflation,corrected_student,3797,,,,513603.11260313715,4664547.166458668,1,25.11367125858175,promoted_phantom,Hairy brown circle,Mound,
958,jitter_sample,corrected_student,3806,,,,504997.71564886643,4662193.126387919,0,148.7391103795178,promoted_phantom,Hairy brown circle,Mound,
959,jitter_sample,corrected_student,3873,,,,537601.4398959226,4656852.5701431865,0,2038.501199063012,promoted_phantom,Hairy black square with a dot inside,Mound,
960,student_conflation,corrected_student,3878,,,,528938.6646351044,4659588.375106875,1,47.63558976540102,promoted_phantom,Hairy brown circle,Mound,
961,jitter_sample,corrected_student,3882,,,,529958.9913680139,4656753.396426796,0,1093.0625349280954,promoted_phantom,Hairy brown circle,Mound,
962,jitter_sample,corrected_student,3908,,,,308585.82915507734,4636753.382802473,0,3368.968020134407,promoted_phantom,Hairy brown circle,Mound,
963,jitter_sample,corrected_student,3913,,,,329331.20463243197,4651120.049826121,0,1162.937976465299,promoted_phantom,Hairy brown circle,Mound,
964,jitter_sample,corrected_student,3938,,,,316270.29590844666,4635227.6424159575,0,10614.770469510842,promoted_phantom,Hairy brown circle,Mound,
965,merge_site,corrected_student,3963,,,,347728.9711,4648030.196,0,2610.4350423766505,promoted_phantom,Hairy brown circle,Mound,burial_mound
966,jitter_sample,corrected_student,3972,,,,353272.2144886197,4649663.007494112,0,1796.9298562737845,promoted_phantom,Hairy brown circle,Mound,
967,jitter_sample,corrected_student,4009,,,,334765.9463037031,4644584.016054349,0,2535.5897879207714,promoted_phantom,Hairy brown circle,Mound,
968,jitter_sample,corrected_student,4015,,,,342813.45947879273,4643426.48575641,0,282.38154337487066,promoted_phantom,Hairy brown circle,Mound,
969,merge_site,corrected_student,4035,,,,356306.1664,4650460.119,0,2474.5167081288096,promoted_phantom,Hairy black square with a dot inside,Mound,bench_mark_on_mound
970,merge_site,corrected_student,4036,,,,357012.1747,4649894.2639,0,2393.5460831051914,promoted_phantom,Hairy brown circle,Mound,burial_mound
971,merge_site,corrected_student,4037,,,,355622.2049,4650000.1937,0,3298.47635825422,promoted_phantom,Hairy brown circle,Other,settlement_mound
972,merge_site,corrected_student,4038,,,,373609.978,4649400.9299,0,3054.8438985276625,promoted_phantom,Hairy brown circle,Mound,burial_mound
973,merge_site,corrected_student,4039,,,,372168.9941,4649094.7101,0,2025.7631471635,promoted_phantom,Hairy brown circle,Other,burial_mound
974,merge_site,corrected_student,4040,,,,371819.0038,4649225.7433,0,1700.0519629035025,promoted_phantom,Hairy brown circle,Other,burial_mound
975,merge_site,corrected_student,4041,,,,371642.5711,4649669.4379,0,1246.4043163540548,promoted_phantom,Hairy brown circle,Mound,burial_mound
976,student_conflation,corrected_student,4056,,,,369918.0473321632,4647378.124557192,1,25.454852190751545,promoted_phantom,Hairy brown circle,Mound,
977,student_conflation,corrected_student,4104,,,,374856.65233946656,4639423.031811453,1,25.695674953127842,promoted_phantom,Hairy black square with a dot inside,Mound,
978,student_conflation,corrected_student,4169,,,,373051.3821377284,4632584.7065771455,1,21.8925045045546,promoted_phantom,Hairy black square with a dot inside,Mound,
979,student_conflation+merge_site,corrected_student,4172,,,,363605.2852,4632108.6293,1,41.75701011184197,promoted_phantom,Hairy brown circle,Mound,burial_mound
980,jitter_sample,corrected_student,4229,,,,376221.41732736793,4650144.886311412,0,1386.4560973283365,promoted_phantom,Hairy black square with a dot inside,Mound,
981,jitter_sample,corrected_student,4234,,,,383249.967755519,4649271.530954911,0,1109.0328047798803,promoted_phantom,Hairy brown circle,Mound,
982,jitter_sample,corrected_student,4241,,,,380496.6298654493,4633116.368552453,0,4155.773214784008,promoted_phantom,Hairy brown circle,Mound,
983,jitter_sample,corrected_student,4294,,,,394655.77143537847,4637608.38579134,0,2930.273931757535,promoted_phantom,Hairy black square with a dot inside,Mound,
984,jitter_sample,corrected_student,4301,,,,376173.56830039335,4638481.704312763,0,1606.644352719571,promoted_phantom,Hairy brown circle,Mound,
985,jitter_sample,corrected_student,4334,,,,383936.1870527892,4645933.323843741,0,1153.2204903321158,promoted_phantom,Hairy brown circle,Mound,
986,student_conflation,corrected_student,4338,,,,392417.95429276,4644279.117715674,1,24.248463246404324,promoted_phantom,Hairy brown circle,Mound,
987,jitter_sample,corrected_student,4424,,,,379684.14368789963,4628533.376083759,0,2186.544474813455,promoted_phantom,Hairy brown circle,Mound,
988,student_conflation,corrected_student,4437,,,,376870.8851964809,4625947.533306768,1,24.963563201309753,promoted_phantom,Hairy brown circle,Mound,
989,student_conflation,corrected_student,4438,,,,376869.1730532715,4625884.796550077,1,38.53360194772872,promoted_phantom,Hairy brown circle,Mound,
990,student_conflation,corrected_student,4471,,,,401084.51938115334,4630038.175964977,1,49.358016441613046,promoted_phantom,Hairy brown circle,Mound,
991,jitter_sample,corrected_student,4480,,,,413850.86118083907,4627206.740302816,0,3268.277576063438,promoted_phantom,Hairy brown circle,Mound,
992,jitter_sample,corrected_student,4490,,,,407117.5383666182,4624640.817461882,0,2773.704574769777,promoted_phantom,Hairy brown circle,Mound,
993,merge_site,corrected_student,4511,,,,418588.5829,4643975.254,0,2110.1433250652085,promoted_phantom,Hairy black triangle with a dot inside,Mound,trig_point_on_mound
994,merge_site,corrected_student,4512,,,,430621.6359,4639672.6221,0,213.48707080946085,promoted_phantom,Hairy brown circle,Mound,burial_mound
995,student_conflation,corrected_student,4541,,,,430541.13700478035,4639877.196745953,1,39.278393724257285,promoted_phantom,Hairy black diamond with a dot inside,Mound,
996,jitter_sample,corrected_student,4553,,,,433011.2047669536,4634316.676996405,0,903.981609946011,promoted_phantom,Hairy black diamond with a dot inside,Mound,
997,merge_site,corrected_student,4574,,,,443382.8015,4644186.7649,0,1010.8888213088946,promoted_phantom,Hairy brown circle,Mound,burial_mound
998,jitter_sample,corrected_student,4580,,,,437910.9495112327,4644686.910228099,0,622.076292208025,promoted_phantom,Hairy brown circle,Mound,
999,jitter_sample,corrected_student,4634,,,,440766.6293144322,4633813.249386722,0,98.23148238157457,promoted_phantom,Hairy black triangle with a dot inside,Mound,
1000,jitter_sample,corrected_student,4703,,,,418363.1381847671,4616008.460625675,0,740.3937375312701,promoted_phantom,Hairy black square with a dot inside,Mound,
1001,jitter_sample,corrected_student,4732,,,,437904.5599494371,4626195.169777921,0,5647.257994560898,promoted_phantom,Hairy brown circle,Mound,
1002,jitter_sample,corrected_student,4735,,,,444201.2087344952,4625640.6765021505,0,335.6133391311707,promoted_phantom,Hairy brown circle,Mound,
1003,student_conflation,corrected_student,4742,,,,442529.77369621705,4622994.48124444,2,24.126758592990438,promoted_phantom,Hairy black triangle with a dot inside,Mound,
